time_seconds,distance_m,vertical_m
1.5,-0.0011195245396923741,-0.001222062405086173
1.5333333333333334,-0.0011334551505906643,-0.0012498197529068253
1.5666666666666667,-0.0011471779351597416,-0.0012775771007274776
1.6,-0.0011639380555977894,-0.0013053344485481299
1.6333333333333333,-0.0011806632641292963,-0.0013331739186996125
1.6666666666666667,-0.0011974233845673437,-0.0013609312665202647
1.7,-0.0012140621358875145,-0.001388688614340917
1.7333333333333334,-0.0012308222563255605,-0.0014164459621615693
1.7666666666666666,-0.0012475474648570674,-0.0014442033099822216
1.8,-0.0012643075852951154,-0.0014719606578028738
1.8333333333333333,-0.0013379026444700491,-0.0014998001279543564
1.8666666666666667,-0.0014113597011288512,-0.001527639598105839
1.9,-0.0014847818458811125,-0.001555314823595661
1.9333333333333333,-0.0015582389025399128,-0.0015830721714163133
1.9666666666666666,-0.0016316610472921743,-0.0016108295192369655
2.0,-0.001841663910207671,-0.0016386689893884481
2.033333333333333,-0.0027874701153575384,-0.0016664263372091004
2.066666666666667,-0.0017078803411049348,-0.0016941836850297527
2.1,-0.0029273260697143303,-0.0017220231551812353
2.1333333333333333,-0.0036598903497186523,-0.0017496983806710572
2.1666666666666665,-0.004002593369392207,-0.0017775378508225398
2.2,-0.004345296389065762,-0.0018052951986431921
2.2333333333333334,-0.0058420473913213715,-0.0018330525464638444
2.2666666666666666,-0.005774744980590653,-0.0018608098942844969
2.3,-0.006677366802460724,-0.0018885672421051491
2.3333333333333335,-0.007448369091565447,-0.0019164067122566316
2.3666666666666667,-0.00910620363059603,-0.0019441640600772838
2.4,-0.008644204356759824,-0.001971921407897936
2.433333333333333,-0.009557717567196372,-0.002957553622523583
2.466666666666667,-0.010713865722020542,-0.0039431037148184
2.5,-0.01159097964126976,-0.004928735929444046
2.533333333333333,-0.012384410795129195,-0.0065401403049968245
2.566666666666667,-0.012292245815833106,-0.008151544680549603
2.6,-0.01139203092273707,-0.010315221730936365
2.6333333333333333,-0.010145234763809458,-0.011690113793697785
2.6666666666666665,-0.007408113482841957,-0.013065170101120868
2.7,-0.002788349537389775,-0.01244999172087085
2.7333333333333334,0.0035725120935499273,-0.01183464909595917
2.7666666666666666,0.013355818237941613,-0.01121938859337832
2.8,0.023564832207134758,-0.010604210213128303
2.8333333333333335,0.034131970210906616,-0.009988867588216623
2.8666666666666667,0.046350286607543596,-0.008046099607763455
2.9,0.059122272535997805,-0.006157039631673324
2.933333333333333,0.07017404087190926,-0.0040095406804601386
2.966666666666667,0.0873007631423391,-0.006013900409036056
3.0,0.10754002063762563,-0.010456143650641214
3.033333333333333,0.13196061764012906,-0.017378399160991573
3.066666666666667,0.15669268387341362,-0.015354658562339698
3.1,0.1828666224518197,-0.014187946608233169
3.1333333333333333,0.20876585293881514,-0.008294766025517701
3.1666666666666665,0.2336421344274585,-0.0022003857322679204
3.2,0.2595693129359171,0.0010128147061304867
3.2333333333333334,0.28481750361172176,-0.00012597565549372957
3.2666666666666666,0.30509016119654214,-0.005192512856071073
3.3,0.3204731237240895,-0.012498197529068254
3.3333333333333335,0.33841333129874956,-0.016616303930886093
3.3666666666666667,0.3560203811090882,-0.01998553679786213
3.4,0.37515289137742897,-0.020229850732082368
3.433333333333333,0.39376681279300446,-0.014965152347211432
3.466666666666667,0.41124940749598127,-0.01079645858960211
3.5,0.4288165463879414,-0.006466969308226998
3.533333333333333,0.4495187467978342,-0.010154918941155555
3.566666666666667,0.47539007523424,-0.018124480536585143
3.6,0.49985380414410524,-0.017312783418658138
3.6333333333333333,0.5254648898810615,-0.014435709680348281
3.6666666666666665,0.5496701131483066,-0.002738697610860748
3.7,0.5657562136831826,0.005244085679832522
3.7333333333333334,0.5771988549181672,0.012773471582011527
3.7666666666666666,0.5887268603028901,0.015070351053005087
3.8,0.6033048665619726,0.015589199939191127
3.8333333333333335,0.6209749326728795,0.013002592885028154
3.8666666666666667,0.6411002303742309,0.009820763177006933
3.9,0.6638876433132578,0.007491445385335392
3.933333333333333,0.689477338832127,0.009469772335038094
3.966666666666667,0.7141429846300212,0.012221116784846713
4.0,0.7411123660189806,0.013425522888804364
4.033333333333333,0.7681070452641696,0.011420095569927654
4.066666666666666,0.7964746267516966,0.006729268032899079
4.1,0.8289184316831114,0.0016506588496896766
4.133333333333334,0.8672059909880159,0.004310601145284136
4.166666666666667,0.9020669620499127,0.0030308067416242395
4.2,0.9343762573016645,0.001750848093302682
4.233333333333333,0.9634080983044975,0.0010469775957559048
4.266666666666667,0.9925488152463288,-0.0018291106745839886
4.3,1.0186943913322586,-0.004621352045146113
4.333333333333333,1.0412668578372213,-0.008014236143401287
4.366666666666666,1.062260267322059,-0.006185289713478959
4.4,1.0828021972492985,0.0023395830830253333
4.433333333333334,1.1017009941503502,0.013836545154610178
4.466666666666667,1.121776618070289,0.022756590607070026
4.5,1.1424183122647527,0.023828697636060013
4.533333333333333,1.1651827010003495,0.017425126767234032
4.566666666666666,1.1876378840518298,0.00825969979025315
4.6,1.2090828418634385,0.00883118909050143
4.633333333333334,1.2280379424486036,0.009402924757742204
4.666666666666667,1.2497338523620594,0.014693245309832202
4.7,1.2639469983983356,0.022389585910589274
4.733333333333333,1.2767229040101582,0.025781238173881994
4.766666666666667,1.2844851949800233,0.026808095798584466
4.8,1.2944854053583439,0.02221836085080803
4.833333333333333,1.3057495337608376,0.017796483947248795
4.866666666666666,1.3198017784660026,0.012584508098770934
4.9,1.333443080925509,0.007682708293839236
4.933333333333334,1.3485524123537074,0.004859342559892415
4.966666666666667,1.3646208521334378,0.0036041848554816186
5.0,1.3815771958520557,0.0008539901183046243
5.033333333333333,1.3991377944135808,-0.007132817166599331
5.066666666666666,1.4188057451193148,-0.017423155831294106
5.1,1.4415296036220524,-0.019918360731242916
5.133333333333334,1.4668886310383273,-0.02076964081263014
5.166666666666667,1.4870634496085438,-0.021621085138679025
5.2,1.5093758013599314,-0.017250863181212068
5.233333333333333,1.5337142263136796,-0.012373782197860301
5.266666666666667,1.556604947729047,-0.014646271336597252
5.3,1.5795651378771824,-0.019205703144297294
5.333333333333333,1.6006602503341782,-0.02617123712299524
5.366666666666666,1.62135805924357,-0.03755084638382354
5.4,1.6412113392230916,-0.0527075080065313
5.433333333333334,1.6575178913212787,-0.06392131228141316
5.466666666666667,1.6722567374991126,-0.07362086289811452
5.5,1.6866608164296681,-0.08084130459170982
5.533333333333333,1.7031066004342283,-0.08486267088780954
5.566666666666666,1.7169626286018491,-0.08497985945390442
5.6,1.7372565475016217,-0.08327812051443827
5.633333333333334,1.7478954777167013,-0.07269509786266419
5.666666666666667,1.7576146509324049,-0.059609397178835746
5.7,1.7729738171212839,-0.041528030865936524
5.733333333333333,1.782013879370585,-0.023776221466659433
5.766666666666667,1.8040550688735024,-0.01804441126402557
5.8,1.827881059432943,-0.018473911054268204
5.833333333333333,1.8495585098442708,-0.01267007956749614
5.866666666666666,1.868480121319429,-0.0033624167135171204
5.9,1.888403008621884,0.006026875737307248
5.933333333333334,1.9060016585912611,0.01528592217143471
5.966666666666667,1.925074594203077,0.021435488671002475
6.0,1.9428150485872737,0.024253352208783663
6.033333333333333,1.9564396780145819,0.024404128808188152
6.066666666666666,1.9671730786398385,0.020127608430198604
6.1,1.9804791618815099,0.018904889046465787
6.133333333333334,1.998280663376901,0.014879088144501245
6.166666666666667,2.0191080316570704,0.014340940510570077
6.2,2.043129899900459,0.01380271075430808
6.233333333333333,2.0707857550605437,0.017366491423021175
6.266666666666667,2.0965280389842436,0.02424037688051247
6.3,2.123230989955122,0.026267320250066728
6.333333333333333,2.1485636587151795,0.02383247526327821
6.366666666666666,2.1774748205035026,0.01887368256075026
6.4,2.2118555719201147,0.02222000329742464
6.433333333333334,2.2457073424309026,0.02413706698832791
6.466666666666667,2.273843481995595,0.02158273401018126
6.5,2.3009995175366527,0.01489296681841157
6.533333333333333,2.3297284516517074,0.00782436931452156
6.566666666666666,2.3556615398227163,0.001850216113607384
6.6,2.3774207499912117,-0.001271253681253542
6.633333333333334,2.398313760250942,0.00034105403993836954
6.666666666666667,2.4230600251159995,0.01017840592777303
6.7,2.4462199841640846,0.024946382558660836
6.733333333333333,2.4660139051285945,0.027975382609006807
6.766666666666667,2.485935841491737,0.0269129660150548
6.8,2.505707646031827,0.022238316577199803
6.833333333333333,2.523651293423867,0.013517171410011016
6.866666666666666,2.5462697660935785,0.010299946977401922
6.9,2.566821118389692,0.01470991614299076
6.933333333333334,2.579780673066658,0.01977867064650052
6.966666666666667,2.583641150572328,0.02261386199608691
7.0,2.5903496596067113,0.02284906035158498
7.033333333333333,2.596449976808501,0.023084094462421392
7.066666666666666,2.6000227492762846,0.02114452925287061
7.1,2.6069342029083082,0.02028988215591934
7.133333333333334,2.6203570049483753,0.019435235058968072
7.166666666666667,2.6350303785501104,0.01703151443556425
7.2,2.6478229814447016,0.013130539476461811
7.233333333333333,2.6585358118509896,0.00992850767505633
7.266666666666667,2.6673040738540443,0.005058817701479292
7.3,2.6771357365840105,0.009296658461647754
7.333333333333333,2.6868931955116593,0.011949784603783296
7.366666666666666,2.6958099375277014,0.015903399976947976
7.4,2.701233118310543,0.01829192796914819
7.433333333333334,2.7030397714046988,0.018510783980811026
7.466666666666667,2.7048874476341487,0.01872963999247386
7.5,2.707599053902835,0.018948413881805865
7.533333333333333,2.7067064929428604,0.0191672698934687
7.566666666666666,2.70690401941532,0.019386125905131536
7.6,2.7071013380614506,0.0196050640391252
7.633333333333334,2.7066400086788,0.019823837928457204
7.666666666666667,2.704206643698228,0.02004269394012004
7.7,2.7051449012094118,0.020261467829452047
7.733333333333333,2.7047232097041736,0.020480405963445712
7.766666666666667,2.697256806926761,0.020565484698185935
7.8,2.6838904188013295,0.020650399188264498
7.833333333333333,2.6738268383273067,0.020735395800673892
7.866666666666666,2.664516620239398,0.020820556657744946
7.9,2.6582428319559974,0.01832962211899931
7.933333333333334,2.656789387353431,0.014987407498866453
7.966666666666667,2.652851566752802,0.014904956678712798
8.0,2.650815061921085,0.014822423736228316
8.033333333333333,2.6482309678458456,0.014739808671413002
8.066666666666666,2.6455777404594354,0.011084461603824085
8.1,2.6409529870222768,0.007413921905031559
8.133333333333333,2.637190155274927,0.007920863053247199
8.166666666666666,2.6307898061854176,0.00842788632379367
8.2,2.6228321510503814,0.008934827472009311
8.233333333333333,2.6157225443273253,0.012056379389201066
8.266666666666667,2.6090431504805673,0.017428083171143926
8.3,2.605260330985829,0.02226319964344139
8.333333333333334,2.60167564579148,0.025233810716567
8.366666666666667,2.598351927098517,0.02682189235016396
8.4,2.59501361851884,0.028409973983760925
8.433333333333334,2.5951205333693608,0.027685901392829886
8.466666666666667,2.5980824724677887,0.026961910924229678
8.5,2.6051455165176756,0.026237838333298638
8.533333333333333,2.613237482631996,0.025015611683550806
8.566666666666666,2.6236200189343974,0.023793467156133803
8.6,2.639529602048813,0.021791324730490304
8.633333333333333,2.657374535870303,0.019622391850930402
8.666666666666666,2.678070788004251,0.021000158195270884
8.7,2.697262413761748,0.023548003509281937
8.733333333333333,2.7117464255949324,0.0233082884255882
8.766666666666667,2.725547405904711,0.023068737586556122
8.8,2.73381220241636,0.02282894038053155
8.833333333333334,2.7415452556795,0.018115364957862975
8.866666666666667,2.7478753390664292,0.012004806565439619
8.9,2.7504786468193516,0.012701203930880835
8.933333333333334,2.754232570810314,0.014705892148780073
8.966666666666667,2.7571944553795036,0.01685281624367745
9.0,2.762040711749292,0.016516114687273088
9.033333333333333,2.765235841120964,0.016179495253199554
9.066666666666666,2.7703925341637055,0.015842875819126023
9.1,2.774279268403932,0.015506174262721661
9.133333333333333,2.7761723615114193,0.015169390583986468
9.166666666666666,2.7782176688863105,0.014832853272243767
9.2,2.779236636032742,0.014496233838170235
9.233333333333333,2.778991582690992,0.014159532281765874
9.266666666666667,2.7806152240586948,0.013613500904074994
9.3,2.780314517542119,0.013067551648714947
9.333333333333334,2.7797040381866003,0.012521520271024067
9.366666666666667,2.779032068576363,0.01197557101566402
9.4,2.779039361478978,0.010651102064032423
9.433333333333334,2.778934656051782,0.009326633112400826
9.466666666666667,2.7794757322810395,0.007893187827757378
9.5,2.7767513480788453,0.00645998891010642
9.533333333333333,2.778646959951591,0.005734602361882096
9.566666666666666,2.7789004835950624,0.005009133691326942
9.6,2.780029022243169,0.004283582898440956
9.633333333333333,2.7792899604833368,0.004179123293624774
9.666666666666666,2.774505820498256,0.004074499444146931
9.7,2.766442373891762,0.003969957716999918
9.733333333333333,2.7569519374032967,0.0038654981121837356
9.766666666666667,2.7461583211648457,0.003760874262705892
9.8,2.735027119354686,0.0036563325355588793
9.833333333333334,2.7224257533713416,0.0035517908084118665
9.866666666666667,2.7092635753523058,0.0014579998615617176
9.9,2.6941984418324747,-0.002765962224696418
9.933333333333334,2.6787629397307575,-0.008651094818990512
9.966666666666667,2.662659132127603,-0.01703373173849667
10.0,2.6467499808378565,-0.02456254278435986
10.033333333333333,2.630675347875728,-0.023739430662447443
10.066666666666666,2.612428066289126,-0.022916318540535024
10.1,2.5947111218860224,-0.010297483307477012
10.133333333333333,2.5779039076510677,-0.0028096513046981545
10.166666666666666,2.5583178168366216,0.0020538794940666077
10.2,2.5356098602897412,0.003981290598654504
10.233333333333333,2.5143347791074273,0.003185689457570246
10.266666666666667,2.4931908862316354,3.736566052780114e-05
10.3,2.4731092549462805,0.0010940336913216853
10.333333333333334,2.452054355486441,0.004720391576127494
10.366666666666667,2.428648163617688,0.01008938532115295
10.4,2.406918784669145,0.010546231847562088
10.433333333333334,2.3813761817148698,0.011002914129309566
10.466666666666667,2.351771696790316,0.005820173830607302
10.5,2.327479744830138,0.00900635602216253
10.533333333333333,2.309771850039902,0.011733556506707031
10.566666666666666,2.2958140037703614,0.016231725055607646
10.6,2.28299875898794,0.014713036791562313
10.633333333333333,2.2651528570762354,0.012232203299508807
10.666666666666666,2.2473012956037306,0.011477088467523903
10.7,2.2263765274344403,0.01072222000253149
10.733333333333333,2.2012474989580606,0.0126675337752404
10.766666666666667,2.1796764670184055,0.015709591276188394
10.8,2.155471408888842,0.02349388489326475
10.833333333333334,2.127716716896944,0.026643686892262142
10.866666666666667,2.1002713098400783,0.02434746439991522
10.9,2.071227736263846,0.015296351707450162
10.933333333333334,2.04335101109121,0.003409719176075392
10.966666666666667,2.011791074567999,0.0016042597327705391
11.0,1.9796586325153769,-0.002453979489871986
11.033333333333333,1.947133016823956,-0.001030142517935687
11.066666666666666,1.9195836667949213,0.003321191303440294
11.1,1.8930952024059455,0.004180108761594738
11.133333333333333,1.868955109738547,0.0069473849435844415
11.166666666666666,1.8447533145522108,0.007749473748804296
11.2,1.8195711045123744,0.00855148043169332
11.233333333333333,1.7949496201964026,0.012725840630129935
11.266666666666667,1.7701489965385415,0.018317960748021403
11.3,1.7476608020671445,0.01943663113859219
11.333333333333334,1.7239226068149194,0.015690046161450776
11.366666666666667,1.6955412601655169,0.009146867330213228
11.4,1.6599728383854748,0.011332224675939197
11.433333333333334,1.633285786949024,0.018681680551268946
11.466666666666667,1.6098657024950795,0.022958447296250985
11.5,1.590713265983447,0.025134771185585617
11.533333333333333,1.574320368014341,0.02322132087723888
11.566666666666666,1.5580930353896498,0.022470065794803
11.6,1.534543941382988,0.021718810712367122
11.633333333333333,1.5108235517674262,0.020967637752262073
11.666666666666666,1.4877221184701994,0.022992938675199723
11.7,1.4616381724986947,0.028505974988501583
11.733333333333333,1.4374282349277656,0.02996594578600323
11.766666666666667,1.4161608261268008,0.027329079865372093
11.8,1.3929874414130246,0.019587161371004188
11.833333333333334,1.3688776620884244,0.008932610169076892
11.866666666666667,1.34538068985849,0.005407344873523222
11.9,1.3162568567022992,0.0035977793136768525
11.933333333333334,1.2876352210672268,0.007495387257215248
11.966666666666667,1.2599809984591805,0.013313672274213453
12.0,1.2309202542725053,0.014503049991629153
12.033333333333333,1.2013254999458096,0.015692509831375684
12.066666666666666,1.1754443502844838,0.014507073985839839
12.1,1.1504642626740502,0.013321720262634824
12.133333333333333,1.1267720372391294,0.013130785843454302
12.166666666666666,1.1032581711454776,0.01624322218192389
12.2,1.0784803917969075,0.022501436525180187
12.233333333333333,1.0553751291478606,0.028842922911898435
12.266666666666667,1.0341408538982748,0.028815247686408616
12.3,1.0142699814116323,0.024214344101639255
12.333333333333334,0.9842789594288003,0.016600043709381684
12.366666666666667,0.9555330807157769,0.007287125026229526
12.4,0.9269526867859965,0.008987221519079063
12.433333333333334,0.9062633246500893,0.014225887125076782
12.466666666666667,0.8857956387110967,0.01738554380377381
12.5,0.8649174691815221,0.01711577194699617
12.533333333333333,0.8449938026430639,0.0168459179678877
12.566666666666666,0.8236147961426447,0.014686675523365776
12.6,0.7974626946580209,0.013291581367220093
12.633333333333333,0.772019710920904,0.01189632296641275
12.666666666666666,0.7440992073740331,0.01340712748669837
12.7,0.7186738606659706,0.018187304119670344
12.733333333333333,0.6933994637135922,0.020296287697724107
12.766666666666667,0.6640627484116781,0.018958925540152147
12.8,0.6359310734940059,0.013260949737820379
12.833333333333334,0.6072596205189131,0.007213132806151396
12.866666666666667,0.5719471512386014,0.012938373222318835
12.9,0.5392431830446338,0.016066248558984527
12.933333333333334,0.5115443850158119,0.016918924719995867
12.966666666666667,0.48519606085456757,0.017771765125668866
13.0,0.46049605097694496,0.01550847368798491
13.033333333333333,0.43227050309344583,0.013047103188338195
13.066666666666666,0.41158529413790457,0.007306752263297975
13.1,0.39253976314609035,0.0031081659772664123
13.133333333333333,0.36919319360447267,0.0026463921110074545
13.166666666666666,0.3465670637365386,0.0021843718777560055
13.2,0.3235654316924891,0.006444878401233639
13.233333333333333,0.3021613909114177,0.010995933731188987
13.266666666666667,0.28174447247824513,0.010322776985372754
13.3,0.25936706706491297,0.002071453672864299
13.333333333333334,0.23336789439224578,-0.005888745976850629
13.366666666666667,0.21178798685804373,-0.0010448424151543163
13.4,0.19537618869584364,0.006578737800487081
13.433333333333334,0.18158076715218455,0.01226201370560022
13.466666666666667,0.1700034207145581,0.016929354256011317
13.5,0.15880111935161803,0.02183493168816121
13.533333333333333,0.1468100756065172,0.024662732027972867
13.566666666666666,0.13577075284380605,0.027720557016440286
13.6,0.1261405097114534,0.026768759202116736
13.633333333333333,0.11225127151288318,0.025816715020800695
13.666666666666666,0.09784510143277819,0.019937330989664725
13.7,0.0855493156122036,0.012189006953492053
13.733333333333333,0.07452745598695681,0.009585893310832184
13.766666666666667,0.06282899702809902,0.010834234861784064
13.8,0.04877591915196279,0.012082576412735942
13.833333333333334,0.03988478220184086,0.012364256007483983
13.866666666666667,0.03356239492889589,0.012646017724562851
13.9,0.02916742156918229,0.01292769731931089
13.933333333333334,0.025597596290598896,0.013209376914058931
13.966666666666667,0.02235208599037267,0.01349105650880697
14.0,0.02137251470560864,0.013772736103555009
14.033333333333333,0.022230677905008364,0.01405449782063388
14.066666666666666,0.023088927561619427,0.014336259537712748
14.1,0.023946917846596482,0.014617857010129957
14.133333333333333,0.027382906401087374,0.014899618727208828
14.166666666666666,0.03132415670042158,0.015181298321956867
14.2,0.035262720428062236,0.015462895794374076
14.233333333333333,0.04023501138134117,0.016129811243047205
14.266666666666667,0.044610448380414426,0.01679672669172033
14.3,0.0493247403443637,0.017463560018062627
14.333333333333334,0.0582635309257721,0.01842595161306329
14.366666666666667,0.07018714986871351,0.019388343208063954
14.4,0.08491297134496782,0.019052052263313742
14.433333333333334,0.10327067393877419,0.01679360604314878
14.466666666666667,0.11803417540115342,0.014984040483302409
14.5,0.12171889272042578,0.012535809556588546
14.533333333333333,0.12110725313943202,0.007030492742384737
14.566666666666666,0.11743514025312497,0.005017756536064126
14.6,0.11706712770054961,0.0015736281033708252
14.633333333333333,0.11824618474098393,-0.0007505981037892361
14.666666666666666,0.11640125889414576,-0.002317492176031974
14.7,0.11237936907853276,-0.00021171136888059635
14.733333333333333,0.10757549199772491,0.002094201558504301
14.766666666666667,0.10501174911731789,0.004197108084076617
14.8,0.10244800623691086,0.005306745018256065
14.833333333333334,0.09987511388999123,0.006416299830104683
14.866666666666667,0.09829249777207509,0.00547115392457839
14.9,0.09575366116743012,0.0014207163233647467
14.933333333333334,0.0959794092337731,0.0012385689935830698
14.966666666666667,0.09445759248714176,0.005279069792766243
15.0,0.08574199321869111,0.004522805248149714
15.033333333333333,0.07417622245734176,0.008553615612294908
15.066666666666666,0.060398153930034504,0.01023252454379022
15.1,0.05164347317753828,0.0119113513529547
15.133333333333333,0.041925940321180626,0.013049484735932274
15.166666666666666,0.03187012772384986,0.01583737362296039
15.2,0.022324168609627406,0.019617710878073073
15.233333333333333,0.015452146751309502,0.018562603171564964
15.266666666666667,0.011506301251537626,0.017507495465056856
15.3,0.010468670756952023,0.01645230563621792
15.333333333333334,0.009455495230342592,0.01459338455554252
15.366666666666667,0.008586645525368995,0.011928104308444088
15.4,0.0068430780020388715,0.010987639375775123
15.433333333333334,0.006935796879312253,0.010047092320775329
15.466666666666667,0.007031998613925201,0.010047092320775329
15.5,0.008222966268705471,0.010047092320775329
15.533333333333333,0.011271412800468426,0.010047092320775329
15.566666666666666,0.017409757544161183,0.010047092320775329
15.6,0.023358938094936756,0.010047092320775329
15.633333333333333,0.028833100160788952,0.010047092320775329
15.666666666666666,0.03343825168244888,0.010047092320775329
15.7,0.039483486082082075,0.010047010198444499
15.733333333333333,0.043024949881486835,0.010047010198444499
