time_seconds,distance_m,vertical_m
3.3333333333333335,2.269143801368261,-0.1738579925514302
3.3666666666666667,2.2806875799708286,-0.1821172495177883
3.4,2.301170783463613,-0.18861299812820131
3.433333333333333,2.3295277603093263,-0.19230742473177842
3.466666666666667,2.364408292423853,-0.19273055288161156
3.5,2.4023862163380785,-0.1900079751370809
3.533333333333333,2.442132509641217,-0.1836473129089713
3.566666666666667,2.4811109544004775,-0.17450742040756384
3.6,2.517957148376718,-0.1635489190652898
3.6333333333333333,2.551058040801106,-0.15192258204119036
3.6666666666666665,2.58021795788634,-0.1414162525673639
3.7,2.60607180773595,-0.13288896055716803
3.7333333333333334,2.630985294517565,-0.12665555421090058
3.7666666666666666,2.6555103441616623,-0.12338180762761797
3.8,2.68125331220137,-0.12217367327073259
3.8333333333333335,2.708849523876001,-0.12132083396245141
3.8666666666666667,2.738479824503236,-0.12068415629293283
3.9,2.7702196933801315,-0.12181291971320529
3.933333333333333,2.804520519513696,-0.126397961786601
3.966666666666667,2.8421632571731363,-0.13309163991316164
4.0,2.8840183455459205,-0.13916532044897245
4.033333333333333,2.92879711715333,-0.1428889254768564
4.066666666666666,2.9744724550322554,-0.14479672119956621
4.1,3.0187542541315655,-0.14472134457956864
4.133333333333334,3.0603125492631285,-0.1401376612766344
4.166666666666667,3.0969778603681126,-0.1298509020812626
4.2,3.1281558069749393,-0.1152075265260264
4.233333333333333,3.1535429982387,-0.09868218360038739
4.266666666666667,3.174691633568495,-0.08219565934120865
4.3,3.193030688848277,-0.06697757073491362
4.333333333333333,3.210537321014569,-0.053589417961176666
4.366666666666666,3.227855908470221,-0.04249089883690704
4.4,3.2470347086070745,-0.03339644900795957
4.433333333333334,3.269476417058489,-0.026302039017103707
4.466666666666667,3.296465200203116,-0.02100086634280729
4.5,3.326397270746307,-0.017366905024766677
4.533333333333333,3.357492926524081,-0.015027547404531827
4.566666666666666,3.388050512045081,-0.013912313121181907
4.6,3.4164848425411507,-0.013728387140264697
4.633333333333334,3.4408182098449043,-0.01466215528577397
4.666666666666667,3.459694327002994,-0.016480600137101953
4.7,3.4715709750342714,-0.019450228121317137
4.733333333333333,3.4770879810732955,-0.02446625812885328
4.766666666666667,3.477678793033369,-0.03252421207998679
4.8,3.4828474950277615,-0.04364421383379424
4.833333333333333,3.4923837830535276,-0.05750475018659329
4.866666666666666,3.5049711229618934,-0.07287804317749891
4.9,3.5210678572074476,-0.08842557505301463
4.933333333333334,3.5395255431200416,-0.10317566094363206
4.966666666666667,3.5591716948273917,-0.11581392469862295
5.0,3.5785221422663334,-0.1251256489524868
5.033333333333333,3.596459251034777,-0.1305045995221653
5.066666666666666,3.611770372517509,-0.13245828888856603
5.1,3.6254205903156502,-0.13165778567012942
5.133333333333334,3.6362333680136407,-0.12967538642096044
5.166666666666667,3.6462207124603494,-0.12666417537520802
5.2,3.6559774715799565,-0.12377547622822116
5.233333333333333,3.6673330523810255,-0.12138341939844954
5.266666666666667,3.681160721815845,-0.1196013919381973
5.3,3.6983763995579397,-0.1177392321613322
5.333333333333333,3.7193743775611474,-0.11597222145738728
5.366666666666666,3.7442088184707165,-0.1145414595885087
5.4,3.7739140551123556,-0.1154981042746328
5.433333333333334,3.807707072812484,-0.11786282170563611
5.466666666666667,3.845047019246327,-0.11953448420650714
5.5,3.8850603626143463,-0.11970075788496348
5.533333333333333,3.9257671416054745,-0.11914571186498069
5.566666666666666,3.965699687100779,-0.118251406630547
5.6,4.003949826059764,-0.1169172345998194
5.633333333333334,4.036947640044141,-0.11462715583589067
5.666666666666667,4.06541376339354,-0.11230329522703997
5.7,4.089319721442394,-0.11143508775629773
5.733333333333333,4.11001033102747,-0.11284834959871537
5.766666666666667,4.129965470311188,-0.11586156365954459
5.8,4.150967178452349,-0.12052477017509156
5.833333333333333,4.17385420344146,-0.12815698385731533
5.866666666666666,4.200115563940104,-0.13886230292252033
5.9,4.230088824558135,-0.1503185183707788
5.933333333333334,4.263948839202795,-0.1619308635731863
5.966666666666667,4.301245230031889,-0.17277818586515614
6.0,4.340626689960033,-0.18321036864052342
6.033333333333333,4.379765158023209,-0.1914886308230348
6.066666666666666,4.417241900936548,-0.19514345395307475
6.1,4.451225075905841,-0.19374738758511834
6.133333333333334,4.480837194181958,-0.19024886991230416
6.166666666666667,4.506574482178573,-0.1863662301727328
6.2,4.527927087597048,-0.18431213235464294
6.233333333333333,4.545761778057838,-0.18344376089436232
6.266666666666667,4.5614740328787295,-0.184596021672788
6.3,4.575165110534794,-0.1883025717886725
6.333333333333333,4.588128741078698,-0.19516391750476647
6.366666666666666,4.602648216757589,-0.2053619583598334
6.4,4.62020717920473,-0.2177639190466778
6.433333333333334,4.643524933190015,-0.22885290335064012
6.466666666666667,4.670256038176554,-0.2385949478669519
6.5,4.700060367627056,-0.2457034726716536
6.533333333333333,4.732236139708802,-0.2495182675964579
6.566666666666666,4.765428289422167,-0.24756286805344185
6.6,4.79691659224436,-0.2396245093299968
6.633333333333334,4.826915653596301,-0.22637795566594798
6.666666666666667,4.853859455747112,-0.21155416819133288
6.7,4.88091254326251,-0.1968422918631757
6.733333333333333,4.907803175348042,-0.18487233233154854
6.766666666666667,4.934984471003893,-0.17618674356258845
6.8,4.962246480627007,-0.17221012610394304
6.833333333333333,4.990406067491626,-0.1723277183165548
6.866666666666666,5.017667601804842,-0.17647275303119492
6.9,5.044375122836581,-0.18367045300420137
6.933333333333334,5.072346210170553,-0.19247903392700394
6.966666666666667,5.099786925593533,-0.20372555360973055
7.0,5.131530704223314,-0.21491447782384354
7.033333333333333,5.167535157415575,-0.22596216019119164
7.066666666666666,5.206196784719769,-0.23596967448641837
7.1,5.246324940969327,-0.2433774450581876
7.133333333333334,5.286213525100632,-0.24643656447624618
7.166666666666667,5.322940479806009,-0.24526435554182113
7.2,5.358746339196892,-0.23841775717064972
7.233333333333333,5.390599758373722,-0.22935785056662428
7.266666666666667,5.419857812391289,-0.21909332366725176
7.3,5.447585144376876,-0.20866052593111528
7.333333333333333,5.474956521082369,-0.19889650681665016
7.366666666666666,5.501519382595317,-0.19145859731042036
7.4,5.529336041566277,-0.18665888121764673
7.433333333333334,5.556952500410723,-0.18445999235063837
7.466666666666667,5.584916175548708,-0.18531622858507313
7.5,5.612955664255966,-0.18888722963388505
7.533333333333333,5.641648737463276,-0.1934941057429722
7.566666666666666,5.67147171753355,-0.19871679770957895
7.6,5.703344517788039,-0.2033269536094353
7.633333333333334,5.734421966257982,-0.20670220386025318
7.666666666666667,5.764219800677713,-0.20879284791834185
7.7,5.790364175610294,-0.2091260219495623
7.733333333333333,5.81148164469814,-0.2073622441822326
7.766666666666667,5.828350192605836,-0.20421685455340743
7.8,5.839252465459811,-0.20157442083902832
7.833333333333333,5.84628679283099,-0.19956961359078307
7.866666666666666,5.849101829675392,-0.19908060264387528
7.9,5.850132391260717,-0.19930260933832988
7.933333333333334,5.850532177381248,-0.19981271636800624
7.966666666666667,5.852151763260033,-0.20015740480753397
8.0,5.855201017214472,-0.20080983718628298
8.033333333333333,5.8573861289780895,-0.2007020726324401
8.066666666666666,5.859717090738943,-0.20051215517659993
8.1,5.860830607542153,-0.19977873539293045
8.133333333333333,5.86174879541255,-0.1992837271143305
8.166666666666666,5.862853877640425,-0.19852630629035406
8.2,5.863211293940234,-0.1982424638263629
8.233333333333333,5.8635251119135265,-0.19791632963175765
8.266666666666667,5.863776302199811,-0.19751619515792396
